,password,2-gram,3-gram,4-gram,5-gram,Backoff,PCFG
677,Ey5_83e8$Oc7$Q5,71.50574164250668,69.86667457010715,54.93164420762769,24.845103652170078,69.51385134087253,68.30455871147933
678,bS4!q@O@73G57C2,77.16276093355745,72.49463391186366,58.42695721958739,22.083981069156785,77.48370076781353,66.82587349211487
679,oC4-3va-oT@2-K@,76.74022428367657,76.23075963059947,45.68060137752309,22.369243785331786,84.49687769891182,68.80289854495103
680,qN5$95e3-$k-JD8,77.34628984809892,69.32440566781358,52.20957451551705,26.51715757581073,75.55678038560012,68.3206712077595
681,Ao4!-79_79$_86v,68.4461799852125,62.09699327861384,54.36146742285798,41.51716307197958,60.86550370945664,50.693253934212976
682,aI2!2$3!3!D8_@i,66.17799144622145,64.76681570248284,63.22509393891192,33.50909631744283,66.59233318810915,60.73847854393911
683,xG7-5X6c7!$wc5_,75.65956688257316,71.85306538830717,48.17625832861688,22.225428295560246,77.74593701428826,71.74345383708032
684,Yx6@OZ6!_9-A2_j,73.9954579694443,66.95103268517177,63.18504666081612,22.605794134550965,65.52234667768278,69.86331055845086
685,Jb6-!8!-8I!Sy@-,70.58362416284947,71.49421393230453,51.465997126731146,31.559229978210567,72.62406531630127,63.22000973365008
686,nF4_H-48t7@8@84,69.50198272028788,69.2978758054224,60.76765491032497,25.249206225537193,71.85489829916936,59.95620117801792
687,zG7_8@U@!7-4$Ym,70.00828119930729,73.60679149764447,59.48284760845589,29.822782498888007,71.27142173775412,62.80575784609324
688,Gp9@5W@-4!4-uC@,69.41597125032699,63.38461125545542,62.64227915544154,32.58732267651186,67.39947665490716,59.70696053098474
689,Og5_4$83_6-4I29,65.34237766127903,62.338773190019865,62.56013424541858,30.6872363528542,60.06601163715902,57.67123562928897
690,uX6-79m-8O39$LD,77.69409655467047,75.89356618181212,58.17265552441734,22.561741176020227,78.14279131259325,70.0355999548978
691,Xe2!9_n-$72rh9o,77.22764105739653,73.54467642414639,49.93035522628023,26.732799674959576,74.35416634147431,70.15941732045114
692,Rq2!P-@dU3$g7!s,75.55331482598285,68.01179149986189,62.89847280071056,22.13295054967749,66.11278428332297,71.64443238027921
693,Dm7@4$8N@D7g-6U,75.55331482598285,72.59120454935803,55.6780331505685,24.15528810651689,74.33597354958236,66.89785623544172
694,Ug4_93b8@6e!8uv,77.06380232882535,70.717823490766,59.689485468663555,22.746747120472865,73.84839278894057,70.22778034019491
695,Ng5!$83@_L5C29-,68.29821612221204,66.519208267377,58.70855494942262,26.159872481821562,67.38258056698592,60.343968899767596
696,Ga8-k5C9@d@z8A_,76.38537421917282,78.3146118077105,53.41927679588275,17.899214567885785,85.37545657609165,72.36670217877196
697,Gk3$!28-Y3-5oT_,70.31854624712233,67.10997345826354,49.92073192130898,26.25452829933527,68.86494167231484,62.03775276601291
698,pF5@$9@W3_C@3@!,66.76612462756889,64.36572169391684,56.369011017563594,24.799839225280653,61.100092291241864,60.339285200454185
699,Au9$7-!9$-94N-O,69.34797947846758,60.54128330864143,57.34295749959467,26.365966476814492,66.13688100128064,60.06359390074798
700,yZ4!@J-3X6!9Ry@,74.28340459839133,67.87097452647193,48.488355466172194,22.451661248595,71.24425123696776,65.85367722769305
701,cP6!5!x6!3Nc9$4,69.88777102801214,63.00024532054131,55.4238690246249,22.025577033969885,65.30543051050975,66.30144749027147
702,kR8_46!35@9X8J_,70.14018820927532,64.67578559237637,49.925519802069324,27.250871752698032,63.830322750362015,61.641813708327454
703,Mq6!k8O!95_7-3K,71.78765879903636,70.87509740997587,54.74850098828063,21.38276001088684,72.91596974918096,63.59539563801968
704,Nz3!hZ8!26zD-75,74.97720643743482,72.31488609977238,46.85605204845528,16.35612626668992,77.33074307053236,66.10219654153971
705,zV5-8i!uE_@9@_5,70.94239958620368,65.06670542345708,50.40314985143667,22.678907240446456,69.00737500560088,62.016093088982245
706,Fu6_8i$8T$6@N3-,71.29831417254685,65.66223009112628,57.84840349033704,16.130949997395657,65.4170788918451,64.3411583583139
707,Gk3$!28-Y3-5oT_,70.31854624712233,67.10997345826354,49.92073192130898,26.25452829933527,68.86494167231484,62.03775276601291
708,pF5@$9@W3_C@3@!,66.76612462756889,64.36572169391684,56.369011017563594,24.799839225280653,61.100092291241864,60.339285200454185
709,Au9$7-!9$-94N-O,69.34797947846758,60.54128330864143,57.34295749959467,26.365966476814492,66.13688100128064,60.06359390074798
710,yZ4!@J-3X6!9Ry@,74.28340459839133,67.87097452647193,48.488355466172194,22.451661248595,71.24425123696776,65.85367722769305
711,cP6!5!x6!3Nc9$4,69.88777102801214,63.00024532054131,55.4238690246249,22.025577033969885,65.30543051050975,66.30144749027147
712,kR8_46!35@9X8J_,70.14018820927532,64.67578559237637,49.925519802069324,27.250871752698032,63.830322750362015,61.641813708327454
713,Mq6!k8O!95_7-3K,71.78765879903636,70.87509740997587,54.74850098828063,21.38276001088684,72.91596974918096,63.59539563801968
714,Nz3!hZ8!26zD-75,74.97720643743482,72.31488609977238,46.85605204845528,16.35612626668992,77.33074307053236,66.10219654153971
715,zV5-8i!uE_@9@_5,70.94239958620368,65.06670542345708,50.40314985143667,22.678907240446456,69.00737500560088,62.016093088982245
716,Fu6_8i$8T$6@N3-,71.29831417254685,65.66223009112628,57.84840349033704,16.130949997395657,65.4170788918451,64.3411583583139
717,aG3!$N-5M_$X_$5,73.40991130606112,66.78677757499959,56.262960352642075,26.0320254073535,64.01832011807556,64.6284524117424
718,zQ2@_Y-!7!B_B$g,74.97720643743482,68.63265059262159,66.42475615744273,23.28077374020723,76.74881040828575,68.50207439947093
719,mC5@6-3Z8@n26f8,72.32988894629104,70.39184532532894,61.25187255820619,26.06261433012598,77.25880281560111,68.01244608274737
720,Yi5!29QZ5$_9F-w,76.75151328982335,67.07583423085903,62.46363222259794,24.41064516314975,73.43699251642143,69.05666758379554
721,xG6!7A@Z9!$5i8!,71.0687751327191,71.0758622052815,59.21540372227049,25.87698547046892,75.31479512608632,67.70240736795222
722,Kc7-4@_tB-z$6c-,74.07841360736198,72.4601874681505,51.72798589903977,27.715131055703484,73.16832195632085,66.88345817753876
723,Wb8!5_!Qx2f68U5,74.9970912643544,72.01955464924876,53.699152480731364,23.25796203470654,71.71139814109249,66.47262670092849
724,Cy2!4-5!86$2-S2,64.40739202747199,62.97154237360712,57.747959015741166,37.67054227634604,61.214718543419295,57.89437084798234
725,gN5@$7_FY5-8$fz,74.17631754716999,68.41943178057016,54.702424812488594,30.640882767347975,74.33597354958236,70.65463391897626
726,Lf8-tL46!-7p_$4,71.66830868331951,68.10761849014784,55.535437355589714,26.222701819829105,72.60410583719876,60.339285200454185
727,tX6$n_2D64U9$K9,75.69090605181854,69.05101269748988,60.007733543437865,20.919989168915176,69.34665884316833,70.15817916098533
728,dP9_4-RN42-h2-p,74.0317975117846,75.27259578122809,58.70855494942262,23.347381458125202,85.25040132380045,69.9797928123192
729,Jc2@o4O3-7_5L6a,74.88961824392277,74.47862483378962,53.655392213535215,24.41064516314975,75.5945830821171,69.68138196886603
730,dB2-j@Q!4Hz!V!p,81.4552177473659,79.67532619490882,43.84966728385425,20.31217042618904,86.9925178900029,72.33503541060718
731,Yz2$xl$Ia29-r3u,81.76867613776786,78.75210422389561,47.22649055539071,16.66365536490419,86.22059421776933,73.15061551023271
732,Wt7!$G$_T9_$5_$,67.51965982381732,61.63493111541146,64.2783550613343,30.84256666934872,60.97780134202522,58.33095630870551
733,Xk9_7@-Z6l7$8g_,70.97183363910585,67.05034220495286,57.11253632063475,28.355096739084242,68.05114612782666,67.50657368468319
734,Fu5!7H$i48K5-3-,72.7077415841555,69.31558605534569,56.956304640602674,21.791588188281697,78.65151948979673,66.31190490803917
735,Yq5@!8!_S38y5fm,76.11421303186867,69.78647813675472,52.01991327848925,31.12395826005277,80.56912877322041,68.47497615845656
736,nI3$M6Vp3V-5!8E,78.30448210751838,79.32216240266428,50.78410074505817,19.563523571813036,87.2878736494386,72.29897195779179
737,Lh7_f92-9-7!@3E,68.75712470787889,65.28733696104209,52.666247514421144,23.354675784498912,64.13898370745,60.23472786889216
738,mW4!@i@7$24_6@$,64.8200456476093,62.20010696981656,54.60549580321307,26.134065055673247,60.90038502441313,52.61028959331789
739,mR8@h5!-R59@!WD,74.8052891932997,68.74733651360032,50.92316805988859,20.318563550700137,70.43408040146754,67.64346707955458
740,Ql6$3Vl-@x$B-@S,78.80011737742352,70.11639056000055,41.81433155412684,16.933669861255538,75.44471488669369,68.85896090869332
741,Nl7@5!H@3@-Sf8_,68.48327692759817,63.14956405106491,50.40314985143667,22.136378022418384,61.14995727924322,61.88358354614134
742,Fw5$3U38-9Ae@J8,73.41872559630195,69.22750426408388,49.85352136893653,12.672978022068445,77.71606508567345,66.78258637601988
743,rZ4_E4@$xp39YD3,79.67020821349671,67.83599922010218,41.48320837910241,15.545601569199446,77.42320966535699,72.17950585880499
744,bM7@_2$4_-72Vs!,67.59546415270117,60.51861408409184,47.904416750187444,28.812568788615526,56.240861663028696,53.212337364283
745,Vk5_@Kn2V!zf$PF,85.77815841284003,72.63450592513678,34.0763271361894,13.64180412882483,91.94791023755512,74.10294953663116
746,Cy2@3!46U4f@8i6,74.45677194112137,69.60825088707014,43.103174578784966,20.035146642720633,70.43408040146754,64.68331474217504
747,Lh7_f92-9-7!@3E,68.75712470787889,65.28733696104209,52.666247514421144,23.354675784498912,64.13898370745,60.23472786889216
748,mW4!@i@7$24_6@$,64.8200456476093,62.20010696981656,54.60549580321307,26.134065055673247,60.90038502441313,52.61028959331789
749,mR8@h5!-R59@!WD,74.8052891932997,68.74733651360032,50.92316805988859,20.318563550700137,70.43408040146754,67.64346707955458
750,Ql6$3Vl-@x$B-@S,78.80011737742352,70.11639056000055,41.81433155412684,16.933669861255538,75.44471488669369,68.85896090869332
751,Nl7@5!H@3@-Sf8_,68.48327692759817,63.14956405106491,50.40314985143667,22.136378022418384,61.14995727924322,61.88358354614134
752,Fw5$3U38-9Ae@J8,73.41872559630195,69.22750426408388,49.85352136893653,12.672978022068445,77.71606508567345,66.78258637601988
753,rZ4_E4@$xp39YD3,79.67020821349671,67.83599922010218,41.48320837910241,15.545601569199446,77.42320966535699,72.17950585880499
754,bM7@_2$4_-72Vs!,67.59546415270117,60.51861408409184,47.904416750187444,28.812568788615526,56.240861663028696,53.212337364283
755,Vk5_@Kn2V!zf$PF,85.77815841284003,72.63450592513678,34.0763271361894,13.64180412882483,91.94791023755512,74.10294953663116
756,Cy2@3!46U4f@8i6,74.45677194112137,69.60825088707014,43.103174578784966,20.035146642720633,70.43408040146754,64.68331474217504
757,Lh7_f92-9-7!@3E,68.75712470787889,65.28733696104209,52.666247514421144,23.354675784498912,64.13898370745,60.23472786889216
758,mW4!@i@7$24_6@$,64.8200456476093,62.20010696981656,54.60549580321307,26.134065055673247,60.90038502441313,52.61028959331789
759,mR8@h5!-R59@!WD,74.8052891932997,68.74733651360032,50.92316805988859,20.318563550700137,70.43408040146754,67.64346707955458
760,Ql6$3Vl-@x$B-@S,78.80011737742352,70.11639056000055,41.81433155412684,16.933669861255538,75.44471488669369,68.85896090869332
761,Nl7@5!H@3@-Sf8_,68.48327692759817,63.14956405106491,50.40314985143667,22.136378022418384,61.14995727924322,61.88358354614134
762,Fw5$3U38-9Ae@J8,73.41872559630195,69.22750426408388,49.85352136893653,12.672978022068445,77.71606508567345,66.78258637601988
763,rZ4_E4@$xp39YD3,79.67020821349671,67.83599922010218,41.48320837910241,15.545601569199446,77.42320966535699,72.17950585880499
764,bM7@_2$4_-72Vs!,67.59546415270117,60.51861408409184,47.904416750187444,28.812568788615526,56.240861663028696,53.212337364283
765,Vk5_@Kn2V!zf$PF,85.77815841284003,72.63450592513678,34.0763271361894,13.64180412882483,91.94791023755512,74.10294953663116
766,Cy2@3!46U4f@8i6,74.45677194112137,69.60825088707014,43.103174578784966,20.035146642720633,70.43408040146754,64.68331474217504
767,Cs3$6!s8!$h2$!4,66.37076787892975,61.345811170325504,54.65076488948295,21.72439579661267,56.3444605647727,56.22028684350712
768,eQ4!8!8!5L6r-5@,66.8799568495631,62.46189604148797,52.3281996875572,21.53121784330654,65.29748675588554,61.53926726444895
769,Lm4@73!cq-!K9b5,76.33111613580166,68.2794465619967,45.52549714754349,17.508039564550153,73.88593554674434,68.10070112624246
770,Dk8_!d4@_3I@7M-,70.95222375849315,62.82019538699499,52.225699121472694,20.92871625541605,61.44798546184134,63.74080600079549
771,jP9!kv-9C$7kq$4,81.16104994985,67.33461729652014,37.97473968858152,15.023584566459004,70.63095572361455,72.10187603037687
772,Ih4!u5_@5-9D$R2,70.3904766704162,66.49496892218092,50.28873596058921,21.428683044631388,68.74627106196421,65.00811272833845
773,hX5!k-_V29_v_!a,75.03781633939477,71.51268236626575,49.07978999388019,14.397564387716331,73.62984311053805,66.0754483516122
774,Fk9$-rl-9V!6GD6,80.78444699119106,68.72102035671308,38.27024108411634,14.750735812626539,76.44333652729674,72.01491187306642
775,Mv8!4@JT9$W5$@J,72.77962913188328,65.39413880280043,52.80192635418123,17.822886482614518,66.25236066336403,66.5776096181089
776,Wh6$@9@8zw!_H-@,74.00449433725372,63.021698016221855,47.43216918930619,22.94107265041719,68.00759086226226,62.961511854125796
777,Cs3$6!s8!$h2$!4,66.37076787892975,61.345811170325504,54.65076488948295,21.72439579661267,56.3444605647727,56.22028684350712
778,eQ4!8!8!5L6r-5@,66.8799568495631,62.46189604148797,52.3281996875572,21.53121784330654,65.29748675588554,61.53926726444895
779,Lm4@73!cq-!K9b5,76.33111613580166,68.2794465619967,45.52549714754349,17.508039564550153,73.88593554674434,68.10070112624246
780,Dk8_!d4@_3I@7M-,70.95222375849315,62.82019538699499,52.225699121472694,20.92871625541605,61.44798546184134,63.74080600079549
781,jP9!kv-9C$7kq$4,81.16104994985,67.33461729652014,37.97473968858152,15.023584566459004,70.63095572361455,72.10187603037687
782,Ih4!u5_@5-9D$R2,70.3904766704162,66.49496892218092,50.28873596058921,21.428683044631388,68.74627106196421,65.00811272833845
783,hX5!k-_V29_v_!a,75.03781633939477,71.51268236626575,49.07978999388019,14.397564387716331,73.62984311053805,66.0754483516122
784,Fk9$-rl-9V!6GD6,80.78444699119106,68.72102035671308,38.27024108411634,14.750735812626539,76.44333652729674,72.01491187306642
785,Mv8!4@JT9$W5$@J,72.77962913188328,65.39413880280043,52.80192635418123,17.822886482614518,66.25236066336403,66.5776096181089
786,Wh6$@9@8zw!_H-@,74.00449433725372,63.021698016221855,47.43216918930619,22.94107265041719,68.00759086226226,62.961511854125796
787,Cs3$6!s8!$h2$!4,66.37076787892975,61.345811170325504,54.65076488948295,21.72439579661267,56.3444605647727,56.22028684350712
788,eQ4!8!8!5L6r-5@,66.8799568495631,62.46189604148797,52.3281996875572,21.53121784330654,65.29748675588554,61.53926726444895
789,Lm4@73!cq-!K9b5,76.33111613580166,68.2794465619967,45.52549714754349,17.508039564550153,73.88593554674434,68.10070112624246
790,Dk8_!d4@_3I@7M-,70.95222375849315,62.82019538699499,52.225699121472694,20.92871625541605,61.44798546184134,63.74080600079549
791,jP9!kv-9C$7kq$4,81.16104994985,67.33461729652014,37.97473968858152,15.023584566459004,70.63095572361455,72.10187603037687
792,Ih4!u5_@5-9D$R2,70.3904766704162,66.49496892218092,50.28873596058921,21.428683044631388,68.74627106196421,65.00811272833845
793,hX5!k-_V29_v_!a,75.03781633939477,71.51268236626575,49.07978999388019,14.397564387716331,73.62984311053805,66.0754483516122
794,Fk9$-rl-9V!6GD6,80.78444699119106,68.72102035671308,38.27024108411634,14.750735812626539,76.44333652729674,72.01491187306642
795,Mv8!4@JT9$W5$@J,72.77962913188328,65.39413880280043,52.80192635418123,17.822886482614518,66.25236066336403,66.5776096181089
796,Wh6$@9@8zw!_H-@,74.00449433725372,63.021698016221855,47.43216918930619,22.94107265041719,68.00759086226226,62.961511854125796
797,sR2$4NC6T@9!F-s,78.15963382391534,70.70804930300973,45.45808928446598,17.493188462653134,74.27222746235887,70.76191601398955
798,tK7-$U9$!Ey6x!@,73.34913972287774,66.65633947584539,47.13202540174159,21.831699980311033,69.79592454469413,66.37557859072209
799,Bl9_9E5D3eC5!_4,74.07841360736198,71.45721022515524,41.200916360977246,21.273687537599702,72.8007538445975,68.48039180374249
800,cA9-fp$!vO5!3G9,76.40716153089733,69.37778150949079,51.63523699413009,15.114727222828515,73.1586497256286,68.43007349911065
801,Cb8!@59!Bu5Lj9$,73.1587260269416,66.87708471839272,44.552430928665366,23.216974280716453,73.74837863009026,65.33364194247547
802,sQ8_7@2!_x!I$_9,67.60397631207634,61.25590739407364,52.067129804392465,28.63110997918236,61.08588424191127,59.7532633449041
803,wC3-!7!6D@!8-7X,69.27211184559191,63.55946423429647,57.90138643464383,30.660646877718925,63.677926883289125,58.731630471537066
804,Ks3!$5k$_v94x2o,77.14099710674695,72.9729956274216,47.91337488768721,20.008032233017246,76.83173743714296,68.01085945278909
805,cK5$W-48$i6w5!_,71.97172026831113,63.854393234017245,53.534954200406084,19.931700560927716,65.4170788918451,65.15637474806346
806,Iw3!O_5$-Q46-aE,72.32988894629104,72.34044125544722,56.94488351943238,19.053754407839257,77.10716530615183,63.99426172196718
807,sR2$4NC6T@9!F-s,78.15963382391534,70.70804930300973,45.45808928446598,17.493188462653134,74.27222746235887,70.76191601398955
808,tK7-$U9$!Ey6x!@,73.34913972287774,66.65633947584539,47.13202540174159,21.831699980311033,69.79592454469413,66.37557859072209
809,Bl9_9E5D3eC5!_4,74.07841360736198,71.45721022515524,41.200916360977246,21.273687537599702,72.8007538445975,68.48039180374249
810,cA9-fp$!vO5!3G9,76.40716153089733,69.37778150949079,51.63523699413009,15.114727222828515,73.1586497256286,68.43007349911065
811,Cb8!@59!Bu5Lj9$,73.1587260269416,66.87708471839272,44.552430928665366,23.216974280716453,73.74837863009026,65.33364194247547
812,sQ8_7@2!_x!I$_9,67.60397631207634,61.25590739407364,52.067129804392465,28.63110997918236,61.08588424191127,59.7532633449041
813,wC3-!7!6D@!8-7X,69.27211184559191,63.55946423429647,57.90138643464383,30.660646877718925,63.677926883289125,58.731630471537066
814,Ks3!$5k$_v94x2o,77.14099710674695,72.9729956274216,47.91337488768721,20.008032233017246,76.83173743714296,68.01085945278909
815,cK5$W-48$i6w5!_,71.97172026831113,63.854393234017245,53.534954200406084,19.931700560927716,65.4170788918451,65.15637474806346
816,Iw3!O_5$-Q46-aE,72.32988894629104,72.34044125544722,56.94488351943238,19.053754407839257,77.10716530615183,63.99426172196718
817,nK2_@rW8!a!$iZ_,74.44698451009664,66.55134121425303,44.649844849818436,19.08646552402364,62.40819868425701,67.45024993293151
818,Ai7-@a-$r-U$4K2,75.55331482598285,68.15864579925714,46.55940824660656,18.369646449143406,68.29018311079916,67.45512428612332
819,Fk8@4Kn6!s$_yn@,76.56210016764784,67.55159152910468,45.91708690609686,11.828523101825821,79.30618946341626,68.95413733876504
820,fZ3!T$vm_7qP73A,82.19436768389468,71.32795507714162,35.8000372098758,13.487104694223795,83.79705745238714,72.2433812035298
821,cJ3!_ah@n6_6dG6,77.39981395819514,69.64384197602851,40.966908609651746,16.747756811583002,79.9650381096152,70.72225992409801
822,Uv5-3L_N6_!75_!,68.71088375240853,62.23641770606248,52.15659460688681,22.39453614712211,69.2485426746157,58.82956781380375
823,wI5!@7_7@!f6_-5,64.027696933707,58.82978791569097,52.45276870718109,29.85543724904821,51.555403292997944,53.65710314287603
824,wV6_$c6!qF_D8$8,72.40596530952756,67.13574832791438,43.924556564149825,18.118252842146504,69.05205197346288,66.69776264032959
825,Dl2@!j-RA6o@P4y,82.1835544101933,73.20655571638957,34.736975118023416,16.947740496811893,85.23767892497986,72.78333813622366
826,Kw9_I@O!P-_bL3t,79.86641875330746,69.54629523448202,43.176676683036625,10.032224034999176,80.02299080952977,70.74139659422828
827,nK2_@rW8!a!$iZ_,74.44698451009664,66.55134121425303,44.649844849818436,19.08646552402364,62.40819868425701,67.45024993293151
828,Ai7-@a-$r-U$4K2,75.55331482598285,68.15864579925714,46.55940824660656,18.369646449143406,68.29018311079916,67.45512428612332
829,Fk8@4Kn6!s$_yn@,76.56210016764784,67.55159152910468,45.91708690609686,11.828523101825821,79.30618946341626,68.95413733876504
830,fZ3!T$vm_7qP73A,82.19436768389468,71.32795507714162,35.8000372098758,13.487104694223795,83.79705745238714,72.2433812035298
831,cJ3!_ah@n6_6dG6,77.39981395819514,69.64384197602851,40.966908609651746,16.747756811583002,79.9650381096152,70.72225992409801
832,Uv5-3L_N6_!75_!,68.71088375240853,62.23641770606248,52.15659460688681,22.39453614712211,69.2485426746157,58.82956781380375
833,wI5!@7_7@!f6_-5,64.027696933707,58.82978791569097,52.45276870718109,29.85543724904821,51.555403292997944,53.65710314287603
834,wV6_$c6!qF_D8$8,72.40596530952756,67.13574832791438,43.924556564149825,18.118252842146504,69.05205197346288,66.69776264032959
835,Dl2@!j-RA6o@P4y,82.1835544101933,73.20655571638957,34.736975118023416,16.947740496811893,85.23767892497986,72.78333813622366
836,Kw9_I@O!P-_bL3t,79.86641875330746,69.54629523448202,43.176676683036625,10.032224034999176,80.02299080952977,70.74139659422828
837,nK2_@rW8!a!$iZ_,74.44698451009664,66.55134121425303,44.649844849818436,19.08646552402364,62.40819868425701,67.45024993293151
838,Ai7-@a-$r-U$4K2,75.55331482598285,68.15864579925714,46.55940824660656,18.369646449143406,68.29018311079916,67.45512428612332
839,Fk8@4Kn6!s$_yn@,76.56210016764784,67.55159152910468,45.91708690609686,11.828523101825821,79.30618946341626,68.95413733876504
840,fZ3!T$vm_7qP73A,82.19436768389468,71.32795507714162,35.8000372098758,13.487104694223795,83.79705745238714,72.2433812035298
841,cJ3!_ah@n6_6dG6,77.39981395819514,69.64384197602851,40.966908609651746,16.747756811583002,79.9650381096152,70.72225992409801
842,Uv5-3L_N6_!75_!,68.71088375240853,62.23641770606248,52.15659460688681,22.39453614712211,69.2485426746157,58.82956781380375
843,wI5!@7_7@!f6_-5,64.027696933707,58.82978791569097,52.45276870718109,29.85543724904821,51.555403292997944,53.65710314287603
844,wV6_$c6!qF_D8$8,72.40596530952756,67.13574832791438,43.924556564149825,18.118252842146504,69.05205197346288,66.69776264032959
845,Dl2@!j-RA6o@P4y,82.1835544101933,73.20655571638957,34.736975118023416,16.947740496811893,85.23767892497986,72.78333813622366
846,Kw9_I@O!P-_bL3t,79.86641875330746,69.54629523448202,43.176676683036625,10.032224034999176,80.02299080952977,70.74139659422828
847,nI5$!9x6!9-_3!n,67.87065195518332,61.922323638396655,53.63905226165088,30.815283202635616,61.988784592572486,59.30606622517354
848,pH9!_92-I@s3k35,73.98638698983679,72.34044125544722,50.173633819047694,19.804237573887693,77.17742204604808,65.13227478036306
849,jE8!-3_7-$Q-@Jg,70.6507394637938,68.41943178057016,54.84056048965922,27.595379990309663,64.26222487977368,62.611964317196495
850,Eg9@6$4@Qf@$K$5,70.06940508285352,68.65035606898645,44.91218936718816,24.824444505157505,67.04194591288334,61.95487699188196
851,Ts8-m@!7-38-_2D,69.41597125032699,62.8850365824974,51.3259521140828,34.306636120235055,54.120514321060554,57.853775634593354
852,Tn2-W2Y$jv$2@C5,77.97742515584198,68.9972077456497,49.07978999388019,18.059064171365858,70.83218401520358,71.7182807133432
853,Oz4!-97O$@Dz!s$,74.42745838232443,68.57010724979477,46.896133937392186,21.69476504528956,73.04177915958353,64.82300756402968
854,Ls3$il6-2_W8Pm3,76.48381579069944,72.39179139449324,41.79587670278519,20.190049098054242,77.5436762535918,70.72840432101152
855,Ux8_G4f!4ys8U_h,82.28345003888177,75.36336135206382,38.136076415699485,13.28308318932723,89.59487960599378,72.63360034997277
856,oV5@$6I_6Qj7S_w,77.76694761149186,69.5994682624152,41.844301024017696,21.463024116114024,75.19705230196776,69.06842537905032
857,nI5$!9x6!9-_3!n,67.87065195518332,61.922323638396655,53.63905226165088,30.815283202635616,61.988784592572486,59.30606622517354
858,pH9!_92-I@s3k35,73.98638698983679,72.34044125544722,50.173633819047694,19.804237573887693,77.17742204604808,65.13227478036306
859,jE8!-3_7-$Q-@Jg,70.6507394637938,68.41943178057016,54.84056048965922,27.595379990309663,64.26222487977368,62.611964317196495
860,Eg9@6$4@Qf@$K$5,70.06940508285352,68.65035606898645,44.91218936718816,24.824444505157505,67.04194591288334,61.95487699188196
861,Ts8-m@!7-38-_2D,69.41597125032699,62.8850365824974,51.3259521140828,34.306636120235055,54.120514321060554,57.853775634593354
862,Tn2-W2Y$jv$2@C5,77.97742515584198,68.9972077456497,49.07978999388019,18.059064171365858,70.83218401520358,71.7182807133432
863,Oz4!-97O$@Dz!s$,74.42745838232443,68.57010724979477,46.896133937392186,21.69476504528956,73.04177915958353,64.82300756402968
864,Ls3$il6-2_W8Pm3,76.48381579069944,72.39179139449324,41.79587670278519,20.190049098054242,77.5436762535918,70.72840432101152
865,Ux8_G4f!4ys8U_h,82.28345003888177,75.36336135206382,38.136076415699485,13.28308318932723,89.59487960599378,72.63360034997277
866,oV5@$6I_6Qj7S_w,77.76694761149186,69.5994682624152,41.844301024017696,21.463024116114024,75.19705230196776,69.06842537905032
867,vN8$6P$68-73W$T,74.34104761237276,69.64384197602851,48.327070587899435,18.427027964251725,76.22413852490534,64.14686555678414
868,Gl4!-h-$5$XV7bd,79.3816260342109,69.19267014342314,44.368522920032774,17.743968242614077,82.19921902044507,70.61782074756836
869,Bx6$-5j-!8l$U2a,76.79651636766562,66.57554770193633,46.78137809935473,19.900396820794395,67.70871658837223,66.88179883503068
870,fH8$i!mX3W$8-6X,76.28848108788337,68.92588953088074,43.02593560571053,17.076772900076815,72.34906328976771,68.92852797022034
871,iZ6-!8CM7B!zH-9,79.5173454139131,69.48451025874739,34.637777603779746,18.24915389009232,88.43165797121277,71.24355363719337
872,fB2@!mZ$9-Pz$5B,75.7648468783263,75.2543351202134,42.36505610047108,15.188126915473958,84.28857710003655,68.06376687781031
873,Qe5@8!3K8@_7$@K,67.51131647784278,63.76599330852525,55.80072298134823,27.00565964151843,66.40712636596687,59.07554951890877
874,gE6$_3$_3@_57BQ,69.88777102801214,59.7514718994577,54.74850098828063,27.58837616347542,63.00979962262406,58.71391306383627
875,zU8$8b9fO!m4cP2,79.98807292761377,75.32697726542477,34.45160026966324,14.746843574420229,94.90280980828277,72.75030206098732
876,zN8$_5-7$J8n6Gc,73.65998845161967,67.59728820474184,47.73318568696662,22.860806268037642,75.26919645462539,68.287379022235
877,vN8$6P$68-73W$T,74.34104761237276,69.64384197602851,48.327070587899435,18.427027964251725,76.22413852490534,64.14686555678414
878,Gl4!-h-$5$XV7bd,79.3816260342109,69.19267014342314,44.368522920032774,17.743968242614077,82.19921902044507,70.61782074756836
879,Bx6$-5j-!8l$U2a,76.79651636766562,66.57554770193633,46.78137809935473,19.900396820794395,67.70871658837223,66.88179883503068
880,fH8$i!mX3W$8-6X,76.28848108788337,68.92588953088074,43.02593560571053,17.076772900076815,72.34906328976771,68.92852797022034
881,iZ6-!8CM7B!zH-9,79.5173454139131,69.48451025874739,34.637777603779746,18.24915389009232,88.43165797121277,71.24355363719337
882,fB2@!mZ$9-Pz$5B,75.7648468783263,75.2543351202134,42.36505610047108,15.188126915473958,84.28857710003655,68.06376687781031
883,Qe5@8!3K8@_7$@K,67.51131647784278,63.76599330852525,55.80072298134823,27.00565964151843,66.40712636596687,59.07554951890877
884,gE6$_3$_3@_57BQ,69.88777102801214,59.7514718994577,54.74850098828063,27.58837616347542,63.00979962262406,58.71391306383627
885,zU8$8b9fO!m4cP2,79.98807292761377,75.32697726542477,34.45160026966324,14.746843574420229,94.90280980828277,72.75030206098732
886,zN8$_5-7$J8n6Gc,73.65998845161967,67.59728820474184,47.73318568696662,22.860806268037642,75.26919645462539,68.287379022235
