,password,5-gram,6-gram,7-gram,Backoff,PCFG
930,lB5_Haz4pDammr4,23.855310239007505,18.672780959981075,18.929275675156934,88.42000603925284,68.19588817501348
931,zmr8J6xOf68!cxb,26.764156342408473,18.788817075578287,19.080062738218757,88.42000603925284,85.11130991379436
932,w9vpOUQCA_8IZup,19.711741233248482,18.788817075578287,19.080062738218757,88.42000603925284,55.98162237082438
933,Hn!Io-hyhqxGD9U,24.89429310136781,18.672780959981075,18.929275675156934,88.42000603925284,62.121912910904264
934,BtXQ2K$vWuN-a_q,23.855310239007505,18.672780959981075,18.929275675156934,88.42000603925284,76.55288570429387
935,ONZP@w9NrqYaK$H,22.448824153020468,18.788817075578287,19.080062738218757,88.42000603925284,63.915766089674214
936,NScv9V5$FtrHxdc,18.43768575571217,18.672780959981075,18.929275675156934,88.42000603925284,57.46292862889963
937,kQ84H6WX$J7_3n@,23.855310239007505,18.672780959981075,18.929275675156934,88.42000603925284,76.99731126603923
938,QKs6vpdNocw4Z$S,20.117935805846074,18.788817075578287,19.080062738218757,86.73938289040335,61.58072454413786
939,bk8Tr7FSTW-uOUD,18.43768575571217,18.788817075578287,19.080062738218757,88.42000603925284,75.58490211252844
940,QyJOGgM8WqE_tIm,21.737568794119383,18.672780959981075,18.929275675156934,88.42000603925284,61.93531605784102
941,oBnm3Z$M9wInOxU,23.3187604061136,18.983460332631815,18.929275675156934,88.42000603925284,63.16699817429382
942,q2imHZpsrl4avM-,20.117935805846074,18.672780959981075,18.929275675156934,88.42000603925284,57.22662007202116
943,BRJfX89!qDhfHCk,22.93970796291913,18.672780959981075,18.929275675156934,88.42000603925284,51.81549362171033
944,ZcS!PtSc3y7B5FV,20.117935805846074,18.672780959981075,18.929275675156934,88.42000603925284,79.0535359922049
945,MJ7_Tli54jK3rph,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,83.03342785087692
946,iBL$IwoLFahi6kz,21.4547365664155,18.672780959981075,18.929275675156934,88.42000603925284,54.88745157354397
947,NIxZmVtYnUE2-vc,22.0609582018215,18.672780959981075,18.929275675156934,88.42000603925284,34.86428738096742
948,fJAv$KX7zEg3gMY,21.994535863657635,17.519567124547116,17.603901391767927,88.42000603925284,81.7181004673665
949,w@Vpg!alo6jXvUI,21.19720694226458,18.672780959981075,18.929275675156934,88.42000603925284,74.66829551660986
950,s!!KozS42xaEGRj,23.3187604061136,18.89744271140135,19.080062738218757,88.42000603925284,63.16699817429382
951,RFjaN_GO7NT@cXi,20.595714833140622,18.672780959981075,18.929275675156934,88.42000603925284,73.56209266145534
952,qr7keRaw8vbLP-P,22.448824153020468,18.672780959981075,18.929275675156934,88.42000603925284,70.18352110000065
953,BHNNdFNN-7vRlmK,23.504793042480518,18.672780959981075,18.929275675156934,88.42000603925284,44.331106880314586
954,EGm6UR4t!XcFGGx,20.515710554236072,18.788817075578287,19.080062738218757,88.42000603925284,68.75861235683541
955,DIuQSTIXYb4K_Vs,21.994535863657635,18.672780959981075,18.929275675156934,88.42000603925284,41.76357970213805
956,t!6ho5b3loHqug$,21.09785708664137,17.519567124547116,17.603901391767927,85.15719511863652,69.5932651331343
957,Gobbc9chh2w6F@c,19.60723674108387,18.672780959981075,18.929275675156934,88.42000603925284,73.56209266145534
958,JmhGfP2UR@I4yWr,21.01107791650327,18.788817075578287,19.080062738218757,88.42000603925284,68.8591571353816
959,xpM9$-CiD3CKuUe,22.687919828459034,18.788817075578287,19.080062738218757,88.42000603925284,75.58490211252844
960,YmG8wQQTB6$-cW8,22.93970796291913,17.519567124547116,17.603901391767927,88.42000603925284,73.56209266145534
961,QcjI@2vI7D8S9jA,22.0609582018215,18.788817075578287,19.080062738218757,88.42000603925284,79.0535359922049
962,jMIhhS3s@C7tpBV,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,64.33327227874203
963,FQJmy$f5DaBj9GA,22.93970796291913,18.672780959981075,18.929275675156934,88.42000603925284,70.84717175593566
964,vErcA@fFk9pRLfO,16.125993638481084,15.52160222838046,15.405421351320028,88.42000603925284,56.64158131045541
965,grqPP@f8X_q9MCT,16.510499270888307,15.72174161117862,15.532612192327457,88.42000603925284,71.29721225719499
966,XIYKlJn@z4z2aKe,14.6368690800671,15.72174161117862,15.532612192327457,88.42000603925284,58.02941532152615
967,Xe!imshe@Qwx9F5,17.120994034873895,15.52160222838046,15.405421351320028,80.98873479629513,69.86657399585194
968,P2GXzPv9YNA88-2,15.919585493339953,15.72174161117862,15.532612192327457,88.42000603925284,69.0714621276139
969,EGmOZSKHWYM4-5S,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,31.30668674614513
970,m4u7RCzYvaHdIs$,17.434746391252354,15.52160222838046,15.405421351320028,85.15719511863652,38.31409072009401
971,wOOeu@SlVTiT!U2,16.44946576512509,15.72174161117862,15.532612192327457,88.42000603925284,52.066613797402916
972,vJMK8EimuhkMj$8,16.81953700435242,15.72174161117862,15.532612192327457,80.98873479629513,45.18734346790158
973,h@A62W8wvoO3HeP,19.200427362817717,15.72174161117862,15.532612192327457,78.79351392362797,76.2995339261593
974,vErcA@fFk9pRLfO,16.125993638481084,15.52160222838046,15.405421351320028,88.42000603925284,56.64158131045541
975,grqPP@f8X_q9MCT,16.510499270888307,15.72174161117862,15.532612192327457,88.42000603925284,71.29721225719499
976,XIYKlJn@z4z2aKe,14.6368690800671,15.72174161117862,15.532612192327457,88.42000603925284,58.02941532152615
977,Xe!imshe@Qwx9F5,17.120994034873895,15.52160222838046,15.405421351320028,80.98873479629513,69.86657399585194
978,P2GXzPv9YNA88-2,15.919585493339953,15.72174161117862,15.532612192327457,88.42000603925284,69.0714621276139
979,EGmOZSKHWYM4-5S,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,31.30668674614513
980,m4u7RCzYvaHdIs$,17.434746391252354,15.52160222838046,15.405421351320028,85.15719511863652,38.31409072009401
981,wOOeu@SlVTiT!U2,16.44946576512509,15.72174161117862,15.532612192327457,88.42000603925284,52.066613797402916
982,vJMK8EimuhkMj$8,16.81953700435242,15.72174161117862,15.532612192327457,80.98873479629513,45.18734346790158
983,h@A62W8wvoO3HeP,19.200427362817717,15.72174161117862,15.532612192327457,78.79351392362797,76.2995339261593
984,vErcA@fFk9pRLfO,16.125993638481084,15.52160222838046,15.405421351320028,88.42000603925284,56.64158131045541
985,grqPP@f8X_q9MCT,16.510499270888307,15.72174161117862,15.532612192327457,88.42000603925284,71.29721225719499
986,XIYKlJn@z4z2aKe,14.6368690800671,15.72174161117862,15.532612192327457,88.42000603925284,58.02941532152615
987,Xe!imshe@Qwx9F5,17.120994034873895,15.52160222838046,15.405421351320028,80.98873479629513,69.86657399585194
988,P2GXzPv9YNA88-2,15.919585493339953,15.72174161117862,15.532612192327457,88.42000603925284,69.0714621276139
989,EGmOZSKHWYM4-5S,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,31.30668674614513
990,m4u7RCzYvaHdIs$,17.434746391252354,15.52160222838046,15.405421351320028,85.15719511863652,38.31409072009401
991,wOOeu@SlVTiT!U2,16.44946576512509,15.72174161117862,15.532612192327457,88.42000603925284,52.066613797402916
992,vJMK8EimuhkMj$8,16.81953700435242,15.72174161117862,15.532612192327457,80.98873479629513,45.18734346790158
993,h@A62W8wvoO3HeP,19.200427362817717,15.72174161117862,15.532612192327457,78.79351392362797,76.2995339261593
994,vErcA@fFk9pRLfO,16.125993638481084,15.52160222838046,15.405421351320028,88.42000603925284,56.64158131045541
995,grqPP@f8X_q9MCT,16.510499270888307,15.72174161117862,15.532612192327457,88.42000603925284,71.29721225719499
996,XIYKlJn@z4z2aKe,14.6368690800671,15.72174161117862,15.532612192327457,88.42000603925284,58.02941532152615
997,Xe!imshe@Qwx9F5,17.120994034873895,15.52160222838046,15.405421351320028,80.98873479629513,69.86657399585194
998,P2GXzPv9YNA88-2,15.919585493339953,15.72174161117862,15.532612192327457,88.42000603925284,69.0714621276139
999,EGmOZSKHWYM4-5S,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,31.30668674614513
1000,m4u7RCzYvaHdIs$,17.434746391252354,15.52160222838046,15.405421351320028,85.15719511863652,38.31409072009401
1001,wOOeu@SlVTiT!U2,16.44946576512509,15.72174161117862,15.532612192327457,88.42000603925284,52.066613797402916
1002,vJMK8EimuhkMj$8,16.81953700435242,15.72174161117862,15.532612192327457,80.98873479629513,45.18734346790158
1003,h@A62W8wvoO3HeP,19.200427362817717,15.72174161117862,15.532612192327457,78.79351392362797,76.2995339261593
1004,vErcA@fFk9pRLfO,16.125993638481084,15.52160222838046,15.405421351320028,88.42000603925284,56.64158131045541
1005,grqPP@f8X_q9MCT,16.510499270888307,15.72174161117862,15.532612192327457,88.42000603925284,71.29721225719499
1006,XIYKlJn@z4z2aKe,14.6368690800671,15.72174161117862,15.532612192327457,88.42000603925284,58.02941532152615
1007,Xe!imshe@Qwx9F5,17.120994034873895,15.52160222838046,15.405421351320028,80.98873479629513,69.86657399585194
1008,P2GXzPv9YNA88-2,15.919585493339953,15.72174161117862,15.532612192327457,88.42000603925284,69.0714621276139
1009,EGmOZSKHWYM4-5S,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,31.30668674614513
1010,m4u7RCzYvaHdIs$,17.434746391252354,15.52160222838046,15.405421351320028,85.15719511863652,38.31409072009401
1011,wOOeu@SlVTiT!U2,16.44946576512509,15.72174161117862,15.532612192327457,88.42000603925284,52.066613797402916
1012,vJMK8EimuhkMj$8,16.81953700435242,15.72174161117862,15.532612192327457,80.98873479629513,45.18734346790158
1013,h@A62W8wvoO3HeP,19.200427362817717,15.72174161117862,15.532612192327457,78.79351392362797,76.2995339261593
1014,HhotgTHNqcmt2x!,20.515710554236072,18.672780959981075,18.929275675156934,88.42000603925284,25.695121873819325
1015,QIRUtOFe3Zk5z!!,21.737568794119383,18.672780959981075,18.929275675156934,88.42000603925284,53.587031766190805
1016,k_zuek6O9Vvlkbn,21.621634738401116,18.672780959981075,18.929275675156934,88.42000603925284,63.16699817429382
1017,WhDib-XHQ2xWqBk,21.994535863657635,18.672780959981075,18.929275675156934,88.42000603925284,62.70640774405387
1018,Fv!EijuEETgy6H9,22.523408377994006,18.672780959981075,18.929275675156934,88.42000603925284,48.4870420019377
1019,LE7Ixkq3!FgWK9F,24.4367794276886,18.672780959981075,18.929275675156934,88.42000603925284,76.2995339261593
1020,OV@$PI5DX-iggH@,22.93970796291913,17.519567124547116,17.603901391767927,88.42000603925284,81.02251046837168
1021,nBmMhgYerxyn@y7,21.19720694226458,18.672780959981075,18.929275675156934,88.42000603925284,25.695121873819325
1022,d34MzsV$v_UuSWC,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,69.5932651331343
1023,B5G73PvwLkYZkz$,21.621634738401116,18.672780959981075,18.929275675156934,88.42000603925284,46.84680279738679
1024,c4jF@oROw_U!8Op,26.764156342408473,18.672780959981075,18.929275675156934,88.42000603925284,81.33259249419444
1025,FfAmhjzTizm6uZ!,18.43768575571217,18.672780959981075,18.929275675156934,88.42000603925284,32.75058263755636
1026,q_@BHjmG3S3ycgJ,20.515710554236072,18.672780959981075,18.929275675156934,88.42000603925284,69.86657399585194
1027,V!WcegFZ!Of5gpD,21.621634738401116,18.788817075578287,19.080062738218757,88.42000603925284,69.86657399585194
1028,iu8fs8!8upNZHBm,23.3187604061136,17.519567124547116,17.603901391767927,88.42000603925284,61.38431038075172
1029,KrHID_QJ4z$M-sG,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,75.3684480229037
1030,PKI2vTqrbErA-o5,20.515710554236072,18.672780959981075,18.929275675156934,88.42000603925284,54.07599957763512
1031,TQ3hE_T2iGVaTB!,20.117935805846074,18.672780959981075,18.929275675156934,88.42000603925284,68.651902819673
1032,RuxK!FAUpHLHz9G,18.43768575571217,18.672780959981075,18.929275675156934,88.42000603925284,50.81385824097254
1033,h!YH$PGm$Sx8ttM,23.3187604061136,18.672780959981075,18.929275675156934,86.73938289040335,83.03342785087692
1034,ufMzw7_-H77IQIU,21.621634738401116,18.788817075578287,19.080062738218757,88.42000603925284,69.86657399585194
1035,hHCrl!NYsmr3Zo!,21.510128160676167,17.519567124547116,17.603901391767927,88.42000603925284,64.33327227874203
1036,pp8Zb!!b5J2Q2Lk,24.89429310136781,18.672780959981075,18.929275675156934,88.42000603925284,82.6899530802438
1037,rTJaOKH-3MxjfNp,21.680766001423393,18.672780959981075,18.929275675156934,88.42000603925284,44.331106880314586
1038,clTSR-9HSIndJQh,18.265247288172752,17.519567124547116,17.603901391767927,88.42000603925284,44.331106880314586
1039,fhCf_rT69YD8$Mf,21.01107791650327,18.672780959981075,18.929275675156934,88.42000603925284,79.28137746181982
1040,yQ@jCiAsfJn7HM5,19.60723674108387,18.672780959981075,18.929275675156934,88.42000603925284,54.07599957763512
1041,h66D4uAFXibshT@,20.515710554236072,17.519567124547116,17.603901391767927,88.42000603925284,48.4870420019377
1042,h_9WTNbfb8Hrs-w,21.994535863657635,18.672780959981075,18.929275675156934,88.42000603925284,65.67912682021992
1043,R4Uy$WVlU4syxrb,18.43768575571217,18.672780959981075,18.929275675156934,88.42000603925284,70.0218548502295
1044,kdzX_7ln_tTcNtQ,15.169868798408897,15.72174161117862,15.532612192327457,88.42000603925284,58.63403144461558
1045,d4vo-6haLNhzBR$,15.989826521913947,15.72174161117862,15.532612192327457,88.42000603925284,52.323218331617994
1046,XprJETZY!FcPm7S,14.74004813221491,15.52160222838046,15.405421351320028,86.73938289040335,45.559856574939225
1047,BoEJKP!ggBcU@3W,15.989826521913947,15.52160222838046,15.405421351320028,80.98873479629513,52.58372883924782
1048,O7mfZeNlMHFaR!N,18.21871306164073,15.52160222838046,15.405421351320028,86.73938289040335,25.695121873819325
1049,sB!EISMeGDC3hwq,14.6368690800671,15.72174161117862,15.532612192327457,80.98873479629513,51.81549362171033
1050,AT-4ZIYqI9sDpDY,18.83080100501295,15.72174161117862,15.532612192327457,80.98873479629513,58.63403144461558
1051,Q-Te!Q7nHEzvUqr,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,52.81269553296349
1052,I5f-m@k7H$V9jMm,18.17550900116361,15.72174161117862,15.532612192327457,80.98873479629513,78.21288910541442
1053,revn8Ip@rICbYuS,16.75658565714312,15.749488204258215,15.532612192327457,80.98873479629513,52.81269553296349
1054,kdzX_7ln_tTcNtQ,15.169868798408897,15.72174161117862,15.532612192327457,88.42000603925284,58.63403144461558
1055,d4vo-6haLNhzBR$,15.989826521913947,15.72174161117862,15.532612192327457,88.42000603925284,52.323218331617994
1056,XprJETZY!FcPm7S,14.74004813221491,15.52160222838046,15.405421351320028,86.73938289040335,45.559856574939225
1057,BoEJKP!ggBcU@3W,15.989826521913947,15.52160222838046,15.405421351320028,80.98873479629513,52.58372883924782
1058,O7mfZeNlMHFaR!N,18.21871306164073,15.52160222838046,15.405421351320028,86.73938289040335,25.695121873819325
1059,sB!EISMeGDC3hwq,14.6368690800671,15.72174161117862,15.532612192327457,80.98873479629513,51.81549362171033
1060,AT-4ZIYqI9sDpDY,18.83080100501295,15.72174161117862,15.532612192327457,80.98873479629513,58.63403144461558
1061,Q-Te!Q7nHEzvUqr,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,52.81269553296349
1062,I5f-m@k7H$V9jMm,18.17550900116361,15.72174161117862,15.532612192327457,80.98873479629513,78.21288910541442
1063,revn8Ip@rICbYuS,16.75658565714312,15.749488204258215,15.532612192327457,80.98873479629513,52.81269553296349
1064,kdzX_7ln_tTcNtQ,15.169868798408897,15.72174161117862,15.532612192327457,88.42000603925284,58.63403144461558
1065,d4vo-6haLNhzBR$,15.989826521913947,15.72174161117862,15.532612192327457,88.42000603925284,52.323218331617994
1066,XprJETZY!FcPm7S,14.74004813221491,15.52160222838046,15.405421351320028,86.73938289040335,45.559856574939225
1067,BoEJKP!ggBcU@3W,15.989826521913947,15.52160222838046,15.405421351320028,80.98873479629513,52.58372883924782
1068,O7mfZeNlMHFaR!N,18.21871306164073,15.52160222838046,15.405421351320028,86.73938289040335,25.695121873819325
1069,sB!EISMeGDC3hwq,14.6368690800671,15.72174161117862,15.532612192327457,80.98873479629513,51.81549362171033
1070,AT-4ZIYqI9sDpDY,18.83080100501295,15.72174161117862,15.532612192327457,80.98873479629513,58.63403144461558
1071,Q-Te!Q7nHEzvUqr,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,52.81269553296349
1072,I5f-m@k7H$V9jMm,18.17550900116361,15.72174161117862,15.532612192327457,80.98873479629513,78.21288910541442
1073,revn8Ip@rICbYuS,16.75658565714312,15.749488204258215,15.532612192327457,80.98873479629513,52.81269553296349
1074,kdzX_7ln_tTcNtQ,15.169868798408897,15.72174161117862,15.532612192327457,88.42000603925284,58.63403144461558
1075,d4vo-6haLNhzBR$,15.989826521913947,15.72174161117862,15.532612192327457,88.42000603925284,52.323218331617994
1076,XprJETZY!FcPm7S,14.74004813221491,15.52160222838046,15.405421351320028,86.73938289040335,45.559856574939225
1077,BoEJKP!ggBcU@3W,15.989826521913947,15.52160222838046,15.405421351320028,80.98873479629513,52.58372883924782
1078,O7mfZeNlMHFaR!N,18.21871306164073,15.52160222838046,15.405421351320028,86.73938289040335,25.695121873819325
1079,sB!EISMeGDC3hwq,14.6368690800671,15.72174161117862,15.532612192327457,80.98873479629513,51.81549362171033
1080,AT-4ZIYqI9sDpDY,18.83080100501295,15.72174161117862,15.532612192327457,80.98873479629513,58.63403144461558
1081,Q-Te!Q7nHEzvUqr,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,52.81269553296349
1082,I5f-m@k7H$V9jMm,18.17550900116361,15.72174161117862,15.532612192327457,80.98873479629513,78.21288910541442
1083,revn8Ip@rICbYuS,16.75658565714312,15.749488204258215,15.532612192327457,80.98873479629513,52.81269553296349
1084,kdzX_7ln_tTcNtQ,15.169868798408897,15.72174161117862,15.532612192327457,88.42000603925284,58.63403144461558
1085,d4vo-6haLNhzBR$,15.989826521913947,15.72174161117862,15.532612192327457,88.42000603925284,52.323218331617994
1086,XprJETZY!FcPm7S,14.74004813221491,15.52160222838046,15.405421351320028,86.73938289040335,45.559856574939225
1087,BoEJKP!ggBcU@3W,15.989826521913947,15.52160222838046,15.405421351320028,80.98873479629513,52.58372883924782
1088,O7mfZeNlMHFaR!N,18.21871306164073,15.52160222838046,15.405421351320028,86.73938289040335,25.695121873819325
1089,sB!EISMeGDC3hwq,14.6368690800671,15.72174161117862,15.532612192327457,80.98873479629513,51.81549362171033
1090,AT-4ZIYqI9sDpDY,18.83080100501295,15.72174161117862,15.532612192327457,80.98873479629513,58.63403144461558
1091,Q-Te!Q7nHEzvUqr,14.10454442433059,15.72174161117862,15.532612192327457,88.42000603925284,52.81269553296349
1092,I5f-m@k7H$V9jMm,18.17550900116361,15.72174161117862,15.532612192327457,80.98873479629513,78.21288910541442
1093,revn8Ip@rICbYuS,16.75658565714312,15.749488204258215,15.532612192327457,80.98873479629513,52.81269553296349
1094,F4Eg2JK4@GLHWEQ,20.198079094582365,17.184742968996904,17.00696126652203,88.42000603925284,68.43096736572627
1095,xyxPpNFqh7l$cFV,21.621634738401116,17.184742968996904,17.00696126652203,88.42000603925284,48.4870420019377
1096,oQjXXytN@QqTcK5,16.387708880710374,16.44116639971823,16.17924772746482,88.42000603925284,41.76357970213805
1097,mo5YDfOVjuIl!Wc,18.055606482445015,17.184742968996904,17.00696126652203,88.42000603925284,46.84680279738679
1098,Zv3HGAonQrNE!B4,19.922693368361617,17.300981045504738,17.08686160597813,88.42000603925284,46.84680279738679
1099,FF$72YLVBsoP-3c,20.554152507486247,17.184742968996904,17.00696126652203,88.42000603925284,58.02941532152615
1100,Ez-iwI5KJ!EcFod,20.79741816161015,17.184742968996904,17.00696126652203,88.42000603925284,74.66829551660986
1101,Ds7h2mxgT!IvmpA,15.264536574602266,17.300981045504738,17.08686160597813,88.42000603925284,68.43096736572627
1102,Kbg@mOKCzw5l@KT,19.287026281280177,17.184742968996904,17.00696126652203,88.42000603925284,67.40098502693452
1103,q99r-E@F3btA4gU,21.09785708664137,17.300981045504738,17.08686160597813,88.42000603925284,81.53094745649535
1104,F4Eg2JK4@GLHWEQ,20.198079094582365,17.184742968996904,17.00696126652203,88.42000603925284,68.43096736572627
1105,xyxPpNFqh7l$cFV,21.621634738401116,17.184742968996904,17.00696126652203,88.42000603925284,48.4870420019377
1106,oQjXXytN@QqTcK5,16.387708880710374,16.44116639971823,16.17924772746482,88.42000603925284,41.76357970213805
1107,mo5YDfOVjuIl!Wc,18.055606482445015,17.184742968996904,17.00696126652203,88.42000603925284,46.84680279738679
1108,Zv3HGAonQrNE!B4,19.922693368361617,17.300981045504738,17.08686160597813,88.42000603925284,46.84680279738679
1109,FF$72YLVBsoP-3c,20.554152507486247,17.184742968996904,17.00696126652203,88.42000603925284,58.02941532152615
1110,Ez-iwI5KJ!EcFod,20.79741816161015,17.184742968996904,17.00696126652203,88.42000603925284,74.66829551660986
1111,Ds7h2mxgT!IvmpA,15.264536574602266,17.300981045504738,17.08686160597813,88.42000603925284,68.43096736572627
1112,Kbg@mOKCzw5l@KT,19.287026281280177,17.184742968996904,17.00696126652203,88.42000603925284,67.40098502693452
1113,q99r-E@F3btA4gU,21.09785708664137,17.300981045504738,17.08686160597813,88.42000603925284,81.53094745649535
1114,p-J$EhWT9vl_dOB,21.4547365664155,18.672780959981075,18.929275675156934,88.42000603925284,80.29368618948864
1115,w3paFFbi$7$aYni,24.89429310136781,18.672780959981075,18.929275675156934,88.42000603925284,62.121912910904264
1116,qNKvux_Yy5l$KqB,18.43768575571217,18.672780959981075,18.929275675156934,88.42000603925284,67.80683432121822
1117,wsXIqWDBG7a4q_e,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,48.4870420019377
1118,VbhZ3h$YzcU9NDP,21.4547365664155,18.672780959981075,18.929275675156934,88.42000603925284,75.58490211252844
1119,c$8uUCD$ITPGs2N,22.523408377994006,18.672780959981075,18.929275675156934,88.42000603925284,70.84717175593566
1120,Yk37qY$5yZ!Ycpq,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,80.00904342307356
1121,kYSRRm787-9XBuu,21.737568794119383,18.672780959981075,18.929275675156934,88.42000603925284,65.67912682021992
1122,OJ6ieuR-97uHyIf,21.09785708664137,17.519567124547116,17.603901391767927,88.42000603925284,70.18352110000065
1123,n-yqlWqHo3tZ$TB,19.60723674108387,18.672780959981075,18.929275675156934,88.42000603925284,62.121912910904264
1124,ZLDBDO7Jszuw_-R,20.716377656673565,16.314128788998904,15.995172801934498,85.15719511863652,53.587031766190805
1125,DraQB6kRCytXZM!,14.851116743949655,16.274234497304704,16.135383688373135,88.42000603925284,40.64061935703461
1126,qDyuXE-3y@TdEdh,20.117935805846074,16.274234497304704,16.135383688373135,80.98873479629513,53.587031766190805
1127,w4fY@p4M$idqgQQ,18.87068919676304,16.147472086553975,15.995172801934498,88.42000603925284,65.67912682021992
1128,T3h2-HUX!WWcN-c,18.21871306164073,16.274234497304704,16.135383688373135,88.42000603925284,78.37117932796407
1129,BV-cPlj8fBRKgwI,15.772224460946894,16.147472086553975,15.995172801934498,88.42000603925284,53.587031766190805
1130,u@ZV493ykxHl7i8,20.554152507486247,16.147472086553975,15.995172801934498,88.42000603925284,69.86657399585194
1131,it_3nYhm2uM97K7,18.17550900116361,16.147472086553975,15.995172801934498,88.42000603925284,75.83212256743538
1132,a$r6QzkePK_SWI5,19.200427362817717,16.147472086553975,15.995172801934498,80.98873479629513,65.67912682021992
1133,u_W4XHvuHYQPVCj,18.559113317035404,16.274234497304704,16.135383688373135,86.73938289040335,31.30668674614513
1134,ZLDBDO7Jszuw_-R,20.716377656673565,16.314128788998904,15.995172801934498,85.15719511863652,53.587031766190805
1135,DraQB6kRCytXZM!,14.851116743949655,16.274234497304704,16.135383688373135,88.42000603925284,40.64061935703461
1136,qDyuXE-3y@TdEdh,20.117935805846074,16.274234497304704,16.135383688373135,80.98873479629513,53.587031766190805
1137,w4fY@p4M$idqgQQ,18.87068919676304,16.147472086553975,15.995172801934498,88.42000603925284,65.67912682021992
1138,T3h2-HUX!WWcN-c,18.21871306164073,16.274234497304704,16.135383688373135,88.42000603925284,78.37117932796407
1139,BV-cPlj8fBRKgwI,15.772224460946894,16.147472086553975,15.995172801934498,88.42000603925284,53.587031766190805
1140,u@ZV493ykxHl7i8,20.554152507486247,16.147472086553975,15.995172801934498,88.42000603925284,69.86657399585194
1141,it_3nYhm2uM97K7,18.17550900116361,16.147472086553975,15.995172801934498,88.42000603925284,75.83212256743538
1142,a$r6QzkePK_SWI5,19.200427362817717,16.147472086553975,15.995172801934498,80.98873479629513,65.67912682021992
1143,u_W4XHvuHYQPVCj,18.559113317035404,16.274234497304704,16.135383688373135,86.73938289040335,31.30668674614513
1144,ZLDBDO7Jszuw_-R,20.716377656673565,16.314128788998904,15.995172801934498,85.15719511863652,53.587031766190805
1145,DraQB6kRCytXZM!,14.851116743949655,16.274234497304704,16.135383688373135,88.42000603925284,40.64061935703461
1146,qDyuXE-3y@TdEdh,20.117935805846074,16.274234497304704,16.135383688373135,80.98873479629513,53.587031766190805
1147,w4fY@p4M$idqgQQ,18.87068919676304,16.147472086553975,15.995172801934498,88.42000603925284,65.67912682021992
1148,T3h2-HUX!WWcN-c,18.21871306164073,16.274234497304704,16.135383688373135,88.42000603925284,78.37117932796407
1149,BV-cPlj8fBRKgwI,15.772224460946894,16.147472086553975,15.995172801934498,88.42000603925284,53.587031766190805
1150,u@ZV493ykxHl7i8,20.554152507486247,16.147472086553975,15.995172801934498,88.42000603925284,69.86657399585194
1151,it_3nYhm2uM97K7,18.17550900116361,16.147472086553975,15.995172801934498,88.42000603925284,75.83212256743538
1152,a$r6QzkePK_SWI5,19.200427362817717,16.147472086553975,15.995172801934498,80.98873479629513,65.67912682021992
1153,u_W4XHvuHYQPVCj,18.559113317035404,16.274234497304704,16.135383688373135,86.73938289040335,31.30668674614513
1154,Blxuq3f7_8j3rK_,21.737568794119383,18.788817075578287,19.080062738218757,85.15719511863652,71.82382935863227
1155,YHC$GMXdjOUE6CE,21.01107791650327,18.788817075578287,19.080062738218757,88.42000603925284,52.81269553296349
1156,W_7pfUXrE$WnRWe,24.89429310136781,18.672780959981075,18.929275675156934,88.42000603925284,56.64158131045541
1157,rc4plmOZN-kY_sg,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,68.54209085122818
1158,QWv4NW5@fiJMuLb,21.4547365664155,18.672780959981075,18.929275675156934,88.42000603925284,63.16699817429382
1159,z@i3NBs$OMKik5i,21.621634738401116,18.672780959981075,18.929275675156934,88.42000603925284,71.97006591796354
1160,pi4S@q27T_twd2R,24.626966287844176,18.672780959981075,18.929275675156934,88.42000603925284,81.90761923942901
1161,Y!T3sV@jXnbecay,23.3187604061136,18.672780959981075,18.929275675156934,88.42000603925284,53.587031766190805
1162,vDT7Crh@8OdeqK$,22.448824153020468,18.788817075578287,19.080062738218757,88.42000603925284,73.77694863784704
1163,Wrpp2Yg2eWM@4dq,21.4547365664155,18.672780959981075,18.929275675156934,88.42000603925284,80.29368618948864
1164,CIp7quFpF8wNzv-,22.85666828975587,18.672780959981075,18.929275675156934,88.42000603925284,70.84717175593566
1165,vn_W!hh4PECLog!,19.60723674108387,18.672780959981075,18.929275675156934,88.42000603925284,67.67149223782283
1166,ZbLCEy2OhG-Xu9f,23.855310239007505,18.788817075578287,19.080062738218757,88.42000603925284,69.0714621276139
1167,cGG-faNA7CUq!bU,22.448824153020468,18.672780959981075,18.929275675156934,88.42000603925284,78.60970804592068
1168,S7eXwUU5HYF@IPL,22.523408377994006,18.672780959981075,18.929275675156934,88.42000603925284,74.66829551660986
